record_id,country_code,country_name,region,income_level,date,year,month,week,latitude,longitude,population_millions,temperature_celsius,temp_anomaly_celsius,precipitation_mm,heat_wave_days,drought_indicator,flood_indicator,extreme_weather_events,pm25_ugm3,air_quality_index,respiratory_disease_rate,cardio_mortality_rate,vector_disease_risk_score,waterborne_disease_incidents,heat_related_admissions,healthcare_access_index,gdp_per_capita_usd,mental_health_index,food_security_index,aqi_pm,uhs_service_coverage_index
132,USA,United States,North America,High,7/9/2017,2017,7,27,37.09,-95.71,331,-3.04,0.26,79.2,0,0,0,0,81.1,131,97.3,31.9,4.7,17.6,0,76.3,66803,59,98.6,168.9456366,80
133,USA,United States,North America,High,7/16/2017,2017,7,28,37.09,-95.71,331,1.73,-0.57,43.3,0,0,0,0,34.6,49,60.5,32.6,3.3,20.9,11.6,80.2,66803,71.9,98.8,98.5095057,80
134,USA,United States,North America,High,7/23/2017,2017,7,29,37.09,-95.71,331,-0.48,-0.39,73.6,0,0,0,0,47.9,39,64.2,33.4,3.8,15.2,0,81.9,66803,60.7,100,131.5326633,80
135,USA,United States,North America,High,7/30/2017,2017,7,30,37.09,-95.71,331,0.57,0.82,88.8,0,0,0,0,28.7,45,52.5,30.5,6,14.3,0,87.1,66803,65.6,98.2,87.51711027,80
136,USA,United States,North America,High,8/6/2017,2017,8,31,37.09,-95.71,331,-2.77,0.31,52,0,0,0,0,80.3,138,85.8,22.9,5.6,22.3,0,80.3,66909,73.2,100,168.3848355,80
137,USA,United States,North America,High,8/13/2017,2017,8,32,37.09,-95.71,331,-5.94,-0.27,133.6,0,0,0,0,21.1,2,63.7,32.9,8.9,20.9,0,79.7,66909,79.2,96,73.35741445,80
138,USA,United States,North America,High,8/20/2017,2017,8,33,37.09,-95.71,331,-5.41,-0.08,92.9,0,0,0,0,54.6,89,48.2,26.1,0,24.4,0,86.9,66909,73.9,94.8,148.0301508,80
139,USA,United States,North America,High,8/27/2017,2017,8,34,37.09,-95.71,331,-4.32,-0.55,18,0,1,0,1,45.6,88,77.6,24.4,4.4,10.1,0,78.8,66909,71.8,92.8,125.8693467,80
140,USA,United States,North America,High,9/3/2017,2017,9,35,37.09,-95.71,331,-5.49,0.04,52.9,0,0,0,0,29.2,50,54,30.1,6.6,18.5,0,81.4,67015,69.5,99.3,88.4486692,80
141,USA,United States,North America,High,9/10/2017,2017,9,36,37.09,-95.71,331,-5.21,0.85,59.4,0,0,0,0,40.7,72,58.9,40.1,6.1,18,0,78.9,67015,62.1,94.1,113.8040201,80
142,USA,United States,North America,High,9/17/2017,2017,9,37,37.09,-95.71,331,-4.69,0.92,108.1,0,0,0,0,54.3,89,48.3,31.9,2.6,15.4,0,84.7,67015,67.6,89.9,147.2914573,80
143,USA,United States,North America,High,9/24/2017,2017,9,38,37.09,-95.71,331,-7.29,0.17,102.5,0,0,0,0,16.5,-13,52.1,36.4,10.9,12.4,0,90.4,67015,67.7,99.2,64.78707224,80
144,USA,United States,North America,High,10/1/2017,2017,10,39,37.09,-95.71,331,-8.2,0.18,54,0,0,0,0,76.3,116,76,29,5.8,16.8,0,82.4,67121,68.2,100,165.5808298,80
145,USA,United States,North America,High,10/8/2017,2017,10,40,37.09,-95.71,331,-2.88,0.03,0,0,0,0,0,91.5,147,70.2,31.4,0,32.1,0,83.7,67121,76,98.1,176.2360515,80
146,USA,United States,North America,High,10/15/2017,2017,10,41,37.09,-95.71,331,-1.97,0.64,35.1,0,0,0,0,49.6,89,88.2,34.2,10.9,17.3,0,80.2,67121,75.5,97.7,135.718593,80
147,USA,United States,North America,High,10/22/2017,2017,10,42,37.09,-95.71,331,-2.38,-0.21,15.8,0,0,0,0,39.7,74,67.1,32.6,6.5,15.3,0,86.1,67121,74,100,111.3417085,80
148,USA,United States,North America,High,10/29/2017,2017,10,43,37.09,-95.71,331,-2.85,0.23,76.7,0,0,0,0,44,53,61.6,27.4,3,17.8,0,83.1,67121,68.5,90.3,121.9296482,80
149,USA,United States,North America,High,11/5/2017,2017,11,44,37.09,-95.71,331,-3.77,-0.35,66.9,0,0,0,0,70.1,81,63.4,24.4,2.2,22.6,0,84.4,67227,68.7,89.7,161.2346209,80
150,USA,United States,North America,High,11/12/2017,2017,11,45,37.09,-95.71,331,-5.65,0.09,58.4,0,0,0,0,82.3,104,44.5,31.4,10.4,24.7,0,79.6,67227,67.5,100,169.7868383,80
151,USA,United States,North America,High,11/19/2017,2017,11,46,37.09,-95.71,331,-1.54,0.31,85.3,0,0,0,0,111.9,174,78.5,31.4,0,15,0,80,67227,67.4,100,190.5364807,80
152,USA,United States,North America,High,11/26/2017,2017,11,47,37.09,-95.71,331,0.51,0.06,57.1,0,0,0,0,40.4,63,70.4,26,3,17,0,85.1,67227,65.9,97.4,113.0653266,80
153,USA,United States,North America,High,12/3/2017,2017,12,48,37.09,-95.71,331,-0.38,0.16,87,0,0,0,0,39.2,65,60.7,32.1,3.3,6.3,0,85.4,67333,77.1,100,110.1105528,80
154,USA,United States,North America,High,12/10/2017,2017,12,49,37.09,-95.71,331,2.45,0.1,71.8,0,0,0,0,30.2,41,65.2,36.5,4.6,16.3,0,75.6,67333,73,92.5,90.31178707,80
155,USA,United States,North America,High,12/17/2017,2017,12,50,37.09,-95.71,331,-0.2,-0.55,55.2,0,0,0,0,45.3,61,78.1,28.9,5.9,21.6,0,84.5,67333,75.2,99.4,125.1306533,80
156,USA,United States,North America,High,12/24/2017,2017,12,51,37.09,-95.71,331,-0.3,-0.72,99.7,0,0,0,0,49.5,61,56.1,32,1.4,26.7,0,84.3,67333,73.2,98.1,135.4723618,80
157,USA,United States,North America,High,12/31/2017,2017,12,52,37.09,-95.71,331,1.72,-0.02,81.2,0,0,0,0,18.7,39,50.5,28.8,2,5.7,0,82.4,67333,82.1,100,68.88593156,80
158,USA,United States,North America,High,1/7/2018,2018,1,1,37.09,-95.71,331,3.24,0.07,101.2,0,0,0,0,10.2,32,60.2,34,6.3,18.6,4.4,80.8,67439,73,98,53.04942966,
159,USA,United States,North America,High,1/14/2018,2018,1,2,37.09,-95.71,331,4.92,0.84,52.4,0,0,0,0,12.8,22,54.4,35,5.7,17.4,11.8,82.2,67439,62,95.6,57.89353612,
160,USA,United States,North America,High,1/21/2018,2018,1,3,37.09,-95.71,331,2.35,-0.03,144,0,0,0,0,31.7,51,46.9,26.8,3.9,16.9,5.6,83.2,67439,72.8,94.2,93.10646388,
161,USA,United States,North America,High,1/28/2018,2018,1,4,37.09,-95.71,331,7.51,0.63,146,0,0,0,0,5.4,-4,39.1,32,6.4,23.4,9.2,80,67439,68.4,100,30,
162,USA,United States,North America,High,2/4/2018,2018,2,5,37.09,-95.71,331,11.52,-0.74,108.2,0,0,0,0,25.1,41,65.9,23.2,11.6,9,14.7,78.8,67544,69.6,98.7,80.80988593,
163,USA,United States,North America,High,2/11/2018,2018,2,6,37.09,-95.71,331,9,0.25,107.9,0,0,0,0,46.7,100,50.4,32.2,3,20.6,12.6,87.9,67544,66.8,100,128.5778894,
164,USA,United States,North America,High,2/18/2018,2018,2,7,37.09,-95.71,331,8.4,0.42,71.1,1,0,0,1,82.9,130,73.7,33.6,1.2,21.5,23.7,83.3,67544,67.2,97.4,170.2074392,
165,USA,United States,North America,High,2/25/2018,2018,2,8,37.09,-95.71,331,8.51,0.03,175.9,0,0,0,0,18.7,39,53.8,26.9,9,25.6,8.5,80.4,67544,60.7,100,68.88593156,
166,USA,United States,North America,High,3/4/2018,2018,3,9,37.09,-95.71,331,11.46,-0.92,142.1,1,0,0,1,31.9,34,57.5,30.3,5.3,21.4,35.3,82.8,67650,61.7,100,93.47908745,
167,USA,United States,North America,High,3/11/2018,2018,3,10,37.09,-95.71,331,8.48,-0.6,111.7,1,0,0,1,60.7,69,70.1,22.2,6.1,22.9,17.4,83.8,67650,56.5,100,154.6452074,
168,USA,United States,North America,High,3/18/2018,2018,3,11,37.09,-95.71,331,11.38,0.68,86.7,1,0,0,1,0,5,47,34.5,6,16.1,21.9,79.2,67650,69.7,94.3,0,
169,USA,United States,North America,High,3/25/2018,2018,3,12,37.09,-95.71,331,12.11,-0.51,139.7,0,0,0,0,43.6,50,51.1,31.8,6.7,16.2,13,80.7,67650,77.3,91.1,120.9447236,
170,USA,United States,North America,High,4/1/2018,2018,4,13,37.09,-95.71,331,11.27,0.97,131.5,0,0,0,0,44.2,87,69.8,27.3,8.2,13.5,15.1,91.8,67756,71.3,100,122.4221106,
171,USA,United States,North America,High,4/8/2018,2018,4,14,37.09,-95.71,331,11.97,-0.02,135.8,1,0,0,1,55,86,73.5,34.7,6.3,22.7,23.4,83.8,67756,66.7,94.2,149.0150754,
172,USA,United States,North America,High,4/15/2018,2018,4,15,37.09,-95.71,331,12.15,0.3,169.1,1,0,0,1,37.5,48,56.1,40.2,4.8,20.8,30.7,86.4,67756,64.5,100,105.9246231,
173,USA,United States,North America,High,4/22/2018,2018,4,16,37.09,-95.71,331,13.95,0.09,110.3,1,0,0,1,44.7,52,62.6,26.3,2,20.4,34.4,85.8,67756,66.3,100,123.6532663,
174,USA,United States,North America,High,4/29/2018,2018,4,17,37.09,-95.71,331,13.79,0.1,96.3,0,0,0,0,15,2,39.3,36.1,3.1,26.2,19.4,86.2,67756,61.5,94.2,61.99239544,
175,USA,United States,North America,High,5/6/2018,2018,5,18,37.09,-95.71,331,9.11,-0.21,117.9,1,0,0,1,49,68,53.4,28.4,5.8,13.7,15.9,82.6,67862,71.2,99.5,134.241206,
176,USA,United States,North America,High,5/13/2018,2018,5,19,37.09,-95.71,331,7.32,-0.05,82.4,0,0,0,0,65.8,114,51.3,25.1,0.5,15.3,8.7,79.5,67862,62.8,95.1,158.2203147,
177,USA,United States,North America,High,5/20/2018,2018,5,20,37.09,-95.71,331,8.57,0.1,85.1,0,0,0,0,47.4,70,66.1,31.5,2.6,26,17.9,77.8,67862,75.9,100,130.3015075,
178,USA,United States,North America,High,5/27/2018,2018,5,21,37.09,-95.71,331,9.26,0.4,56.9,2,0,0,2,62.4,99,76.6,28.3,8.1,24.3,27.9,84,67862,68.8,92.1,155.8369099,
179,USA,United States,North America,High,6/3/2018,2018,6,22,37.09,-95.71,331,7.73,0.04,132.6,0,0,0,0,25.1,46,47.3,30.1,4.5,19.6,8.1,81.2,67968,69.3,100,80.80988593,
180,USA,United States,North America,High,6/10/2018,2018,6,23,37.09,-95.71,331,2.5,0.94,135.9,0,0,0,0,0.5,11,45.1,36,5.9,17.3,0,80,67968,66.5,95.2,2.777777778,
181,USA,United States,North America,High,6/17/2018,2018,6,24,37.09,-95.71,331,4.66,-0.29,110.3,0,0,0,0,75.1,104,74.9,31.1,6.4,18.9,7.5,85.1,67968,72.4,93.6,164.739628,
182,USA,United States,North America,High,6/24/2018,2018,6,25,37.09,-95.71,331,5.62,-0.31,86.3,0,0,0,0,59.8,87,78.7,40.3,2.6,11.6,7.3,86.9,67968,73.6,98.6,154.0143062,
183,USA,United States,North America,High,7/1/2018,2018,7,26,37.09,-95.71,331,0.21,0.42,62.2,0,0,0,0,90.6,166,69.5,29.3,7.6,16.6,0,82.4,68074,70.1,90.1,175.6051502,
184,USA,United States,North America,High,7/8/2018,2018,7,27,37.09,-95.71,331,0.54,-0.17,118.8,0,0,0,0,4.8,19,48.7,27.7,7.4,20.2,0,80.7,68074,74.8,98.1,26.66666667,
185,USA,United States,North America,High,7/15/2018,2018,7,28,37.09,-95.71,331,-1.2,-0.34,159.3,0,0,0,0,59.3,105,63.1,25,8,12.8,0,85.7,68074,73.5,99.8,153.6638054,
186,USA,United States,North America,High,7/22/2018,2018,7,29,37.09,-95.71,331,-4.23,-0.63,66.6,0,0,0,0,57.1,98,68.9,27.7,3.8,26.5,0,84.1,68074,71.8,94.8,152.1216023,
187,USA,United States,North America,High,7/29/2018,2018,7,30,37.09,-95.71,331,-2.9,0.44,65.1,0,0,0,0,90.6,132,81.4,28.3,4.1,19,0,82.1,68074,62.9,100,175.6051502,
188,USA,United States,North America,High,8/5/2018,2018,8,31,37.09,-95.71,331,-2.84,-0.3,36.7,0,0,0,0,55.5,90,45.7,35.6,9,6.8,0,78.6,68180,75.3,99.7,151,
189,USA,United States,North America,High,8/12/2018,2018,8,32,37.09,-95.71,331,-0.39,-0.05,70.3,0,0,0,0,101.4,156,71.3,28.1,2.6,20.7,0,82.1,68180,67.6,93.3,183.1759657,
190,USA,United States,North America,High,8/19/2018,2018,8,33,37.09,-95.71,331,-2.76,-1.27,58.1,0,0,0,0,47.2,59,84.5,28.4,1.7,22.7,0,83.5,68180,70.7,100,129.8090452,
191,USA,United States,North America,High,8/26/2018,2018,8,34,37.09,-95.71,331,-7.88,-0.02,40.2,0,0,0,0,87.7,137,73.3,29.4,8.1,17.6,0,84,68180,68.6,100,173.5722461,
192,USA,United States,North America,High,9/2/2018,2018,9,35,37.09,-95.71,331,-4.13,0.17,28,0,1,0,1,84.4,119,56.6,34,3.1,12.6,0,75.9,68286,66.1,81.7,171.2589413,
193,USA,United States,North America,High,9/9/2018,2018,9,36,37.09,-95.71,331,-2.83,0.71,62.3,0,0,0,0,19.1,26,55.7,36.6,7,14.8,0,84.6,68286,72.3,100,69.63117871,
194,USA,United States,North America,High,9/16/2018,2018,9,37,37.09,-95.71,331,-3.34,0.12,83.6,0,0,0,0,53.5,67,80.1,34.1,3.7,16.1,0,83.4,68286,72.3,100,145.321608,
195,USA,United States,North America,High,9/23/2018,2018,9,38,37.09,-95.71,331,-1.71,0.61,46.1,0,0,0,0,74.3,96,76.3,42.1,4.3,14.3,0,81.4,68286,64.6,95.8,164.1788269,
196,USA,United States,North America,High,9/30/2018,2018,9,39,37.09,-95.71,331,-7.99,0.08,67.1,0,0,0,0,23.9,59,62.3,35.6,3,22.8,0,84.2,68286,74.5,100,78.57414449,
197,USA,United States,North America,High,10/7/2018,2018,10,40,37.09,-95.71,331,-7.48,-0.37,58.1,0,0,0,0,24.7,44,43.7,32.4,1.3,21.3,0,83.3,68391,66.5,100,80.06463878,
198,USA,United States,North America,High,10/14/2018,2018,10,41,37.09,-95.71,331,-6.05,-0.43,0,0,1,0,1,51.7,85,60.1,28.2,1.3,24.3,0,84.4,68391,65.5,82.4,140.8894472,
199,USA,United States,North America,High,10/21/2018,2018,10,42,37.09,-95.71,331,-6.11,0.14,77.2,0,0,0,0,24.3,42,60.4,30.2,3.5,24.6,0,78.9,68391,60.9,100,79.31939163,
200,USA,United States,North America,High,10/28/2018,2018,10,43,37.09,-95.71,331,-2.93,0.74,63.2,0,0,0,0,74.1,142,81.9,35.4,9.9,27.3,0,80.8,68391,67.5,93,164.0386266,
201,USA,United States,North America,High,11/4/2018,2018,11,44,37.09,-95.71,331,-2.42,0.16,40.6,0,0,0,0,65.9,77,71.2,36.4,6.6,22,0,86.1,68497,69.7,96.5,158.2904149,
202,USA,United States,North America,High,11/11/2018,2018,11,45,37.09,-95.71,331,-0.9,0.36,44.9,0,0,0,0,51.1,57,76.4,37.2,1.1,22.8,0,83.6,68497,64.9,93.7,139.4120603,
203,USA,United States,North America,High,11/18/2018,2018,11,46,37.09,-95.71,331,-3.37,0.99,81.6,0,0,0,0,55.5,91,80,39.2,6.5,13.6,3.1,77.5,68497,64.5,98.2,151,
204,USA,United States,North America,High,11/25/2018,2018,11,47,37.09,-95.71,331,-0.74,0.15,79.7,0,0,0,0,0.6,18,42.1,30,7.8,19.8,0,81.5,68497,74,100,3.333333333,
205,USA,United States,North America,High,12/2/2018,2018,12,48,37.09,-95.71,331,-1.34,0.19,34,0,0,0,0,78.1,121,74.2,36.9,4.6,17.6,0,80.5,68603,71.7,100,166.8426323,
206,USA,United States,North America,High,12/9/2018,2018,12,49,37.09,-95.71,331,-0.49,-0.25,44.1,0,0,0,0,7.9,8,35.4,26.4,3.2,23.8,0,80.8,68603,66.2,97.8,43.88888889,
207,USA,United States,North America,High,12/16/2018,2018,12,50,37.09,-95.71,331,3.52,-0.49,58.4,0,0,0,0,56.6,98,63.2,18,4.5,25.3,3,79,68603,71.2,94.4,151.7711016,
208,USA,United States,North America,High,12/23/2018,2018,12,51,37.09,-95.71,331,1.76,-0.63,97.9,0,0,0,0,19.2,28,36.9,24.9,1.4,6.9,0.7,84.5,68603,78.2,100,69.81749049,
209,USA,United States,North America,High,12/30/2018,2018,12,52,37.09,-95.71,331,1.86,0.48,116,0,0,0,0,40.2,43,57.1,40.9,4.8,1.9,0,81.7,68603,67.9,100,112.5728643,
210,USA,United States,North America,High,1/6/2019,2019,1,1,37.09,-95.71,331,5.76,-0.18,25.2,0,0,0,0,48.9,69,83.7,37.2,11.7,17.7,7.5,79,68709,62.4,100,133.9949749,80
211,USA,United States,North America,High,1/13/2019,2019,1,2,37.09,-95.71,331,5.04,-0.47,71.2,0,0,0,0,24.8,28,52.1,24.9,7.5,13,5.7,80.3,68709,76.1,97.2,80.25095057,80
212,USA,United States,North America,High,1/20/2019,2019,1,3,37.09,-95.71,331,5.07,0.67,99.3,0,0,0,0,26.9,48,47,36.8,6.2,17,0.4,86.2,68709,65.6,100,84.1634981,80
213,USA,United States,North America,High,1/27/2019,2019,1,4,37.09,-95.71,331,5.14,0.31,35.3,0,0,0,0,38.3,57,52.4,26.9,3,20,3.8,80.7,68709,58.8,89.1,107.8944724,80
214,USA,United States,North America,High,2/3/2019,2019,2,5,37.09,-95.71,331,8.16,-1.29,87.1,0,0,0,0,71.9,102,65.6,18,12.2,19.6,10.9,82.5,68815,74.4,96.5,162.4964235,80
215,USA,United States,North America,High,2/10/2019,2019,2,6,37.09,-95.71,331,8.13,-0.17,141.9,0,0,0,0,26.1,39,53.6,26.3,6,10.9,14.5,81.1,68815,67.9,94.1,82.6730038,80
216,USA,United States,North America,High,2/17/2019,2019,2,7,37.09,-95.71,331,11.23,-0.18,120.2,1,0,0,1,53.1,107,66.2,33.9,5.3,25,21.4,82.3,68815,73.2,98.8,144.3366834,80
217,USA,United States,North America,High,2/24/2019,2019,2,8,37.09,-95.71,331,9.51,0.21,109,1,0,0,1,43.6,78,60.5,28.1,7.9,22.9,28.9,77.6,68815,66.5,98.6,120.9447236,80
218,USA,United States,North America,High,3/3/2019,2019,3,9,37.09,-95.71,331,9.05,0.58,101,1,0,0,1,55.8,81,72,28.7,5.3,3.5,19.7,84.8,68921,61.3,100,151.2103004,80
219,USA,United States,North America,High,3/10/2019,2019,3,10,37.09,-95.71,331,11.18,0.85,88.6,0,0,0,0,86,125,81.7,28.7,7.8,16,14.4,83.2,68921,65.8,90.3,172.3805436,80
220,USA,United States,North America,High,3/17/2019,2019,3,11,37.09,-95.71,331,13.98,0.05,63.1,0,0,0,0,13.2,50,63.1,30.8,8.8,14.3,25.2,86.3,68921,71,100,58.63878327,80
221,USA,United States,North America,High,3/24/2019,2019,3,12,37.09,-95.71,331,12.22,0.23,70,0,0,0,0,22,40,61.7,32,2.3,13.4,18.5,83.8,68921,70.7,96.4,75.03422053,80
222,USA,United States,North America,High,3/31/2019,2019,3,13,37.09,-95.71,331,14.99,-0.79,137.5,3,0,0,3,30.9,53,61,29.8,5.4,17,40.9,84.5,68921,67.3,92.7,91.61596958,80
223,USA,United States,North America,High,4/7/2019,2019,4,14,37.09,-95.71,331,7.06,0.6,132.7,0,0,0,0,44.3,34,60,38.8,3.4,13.1,5.4,86.2,69027,69.7,95.5,122.6683417,80
224,USA,United States,North America,High,4/14/2019,2019,4,15,37.09,-95.71,331,10.51,-0.19,80,2,0,0,2,0,-6,55.9,34.3,3.5,18.7,19.1,79.5,69027,65.7,100,0,80
225,USA,United States,North America,High,4/21/2019,2019,4,16,37.09,-95.71,331,10.49,0.31,107.4,0,0,0,0,42.8,68,53.8,32.4,6.5,17.4,12.3,83.7,69027,59.1,100,118.9748744,80
226,USA,United States,North America,High,4/28/2019,2019,4,17,37.09,-95.71,331,10.85,-0.69,157.2,0,0,1,1,1.8,-24,62.1,33,4.5,45.1,14.3,81.6,69027,63.3,83.7,10,80
227,USA,United States,North America,High,5/5/2019,2019,5,18,37.09,-95.71,331,9.83,0.6,113.9,2,0,0,2,0,3,60.9,29.6,10.1,19.5,38.3,84.8,69132,65.3,100,0,80
228,USA,United States,North America,High,5/12/2019,2019,5,19,37.09,-95.71,331,10.05,0.21,103.1,0,0,0,0,33.6,68,67.4,30,7,16.1,26.4,77.2,69132,56.7,100,96.64638783,80
229,USA,United States,North America,High,5/19/2019,2019,5,20,37.09,-95.71,331,7.83,0.05,152.5,0,0,0,0,12.2,39,48.9,30.6,4,24.9,15.6,80.3,69132,72.2,94,56.7756654,80
230,USA,United States,North America,High,5/26/2019,2019,5,21,37.09,-95.71,331,5.48,-1.04,141.4,0,0,0,0,23.5,30,72,22.4,2.5,17.4,0,81,69132,71.7,97.9,77.82889734,80
231,USA,United States,North America,High,6/2/2019,2019,6,22,37.09,-95.71,331,5.54,0.04,102,0,0,0,0,26.6,35,57.2,29.3,5.1,15.1,10.6,83.5,69238,70.5,97.2,83.60456274,80
232,USA,United States,North America,High,6/9/2019,2019,6,23,37.09,-95.71,331,5.71,-0.78,105.3,0,0,0,0,13.4,34,51.6,30,3.1,18.9,12,84.5,69238,68.7,96.8,59.01140684,80
233,USA,United States,North America,High,6/16/2019,2019,6,24,37.09,-95.71,331,6.22,-0.18,31,0,0,0,0,38.6,68,53.8,29,3,8.8,3.6,83.2,69238,73.4,87.9,108.6331658,80
234,USA,United States,North America,High,6/23/2019,2019,6,25,37.09,-95.71,331,1.63,0.39,107.3,0,0,0,0,34.2,49,52.2,25.2,10.1,14.2,5.6,79.1,69238,65.7,100,97.76425856,80
235,USA,United States,North America,High,6/30/2019,2019,6,26,37.09,-95.71,331,4.09,-0.07,71.7,0,0,0,0,60.9,84,54,33.4,1.6,21.1,7.6,83.9,69238,68.1,100,154.7854077,80
236,USA,United States,North America,High,7/7/2019,2019,7,27,37.09,-95.71,331,0.69,0.79,42,0,0,0,0,42.2,60,68.7,39.5,8.2,19.6,0,87.8,69344,60.9,93.2,117.4974874,80
237,USA,United States,North America,High,7/14/2019,2019,7,28,37.09,-95.71,331,-2.54,-0.3,105.8,0,0,0,0,44.1,80,68.7,35.8,5.9,21.8,0,81.1,69344,72.9,97.8,122.1758794,80
238,USA,United States,North America,High,7/21/2019,2019,7,29,37.09,-95.71,331,1.99,0.54,117.5,0,0,0,0,77.1,129,55.9,41.9,7.8,14.7,2.1,78.5,69344,64.8,100,166.1416309,80
239,USA,United States,North America,High,7/28/2019,2019,7,30,37.09,-95.71,331,-2.3,0.45,94.6,0,0,0,0,49.2,70,43.6,31.2,6.6,16.9,0,82.7,69344,69.1,98.1,134.7336683,80
240,USA,United States,North America,High,8/4/2019,2019,8,31,37.09,-95.71,331,-2.07,0.81,0,0,0,0,0,85.2,109,77.4,38.8,5,32.8,0,84.8,69450,75.3,98.9,171.8197425,80
241,USA,United States,North America,High,8/11/2019,2019,8,32,37.09,-95.71,331,-1.41,-0.27,61.2,0,0,0,0,1.3,11,53.4,31.8,8.2,20.3,0,86.1,69450,65.6,96.2,7.222222222,80
242,USA,United States,North America,High,8/18/2019,2019,8,33,37.09,-95.71,331,-0.12,-0.03,52.2,0,0,0,0,26.9,58,64.7,39.6,2.4,16.6,0,79.9,69450,73.2,98.7,84.1634981,80
243,USA,United States,North America,High,8/25/2019,2019,8,34,37.09,-95.71,331,-1.85,0.45,20.3,0,0,0,0,89.8,135,73.9,35.3,13.3,19,0,78.3,69450,77.1,91.8,175.0443491,80
244,USA,United States,North America,High,9/1/2019,2019,9,35,37.09,-95.71,331,-5.32,-0.05,26.6,0,1,0,1,90.2,98,89.8,31.5,1.4,13.1,0,85.9,69556,62.3,79,175.3247496,80
245,USA,United States,North America,High,9/8/2019,2019,9,36,37.09,-95.71,331,-3.88,-0.37,49.5,0,0,0,0,24.5,53,67.9,30.8,6.1,27.3,0,88.7,69556,64.1,100,79.69201521,80
246,USA,United States,North America,High,9/15/2019,2019,9,37,37.09,-95.71,331,-6.9,-0.09,54,0,0,0,0,47.9,57,75.6,41.2,5.6,14,0,83.9,69556,71.3,100,131.5326633,80
247,USA,United States,North America,High,9/22/2019,2019,9,38,37.09,-95.71,331,-5.07,-0.2,7.7,0,0,0,0,79.3,132,76.2,30.7,8.9,14.5,0,84.3,69556,67.4,100,167.683834,80
248,USA,United States,North America,High,9/29/2019,2019,9,39,37.09,-95.71,331,-7,-0.92,64.3,0,0,0,0,37.8,54,69,30.5,8.7,12.6,0,79,69556,67.1,88.5,106.6633166,80
249,USA,United States,North America,High,10/6/2019,2019,10,40,37.09,-95.71,331,-4.69,-0.39,37.5,0,0,0,0,61,89,63.3,21.8,5.1,8.2,0,81.9,69662,65.4,98.6,154.8555079,80
250,USA,United States,North America,High,10/13/2019,2019,10,41,37.09,-95.71,331,-3.06,0.89,7.4,0,0,0,0,45.4,71,67.6,35.1,4.8,12.5,0,79.4,69662,79,91.3,125.3768844,80
251,USA,United States,North America,High,10/20/2019,2019,10,42,37.09,-95.71,331,-5.28,-0.39,57.4,0,0,0,0,30.3,78,71,29.1,8.1,24,0,85.1,69662,65.9,100,90.49809886,80
252,USA,United States,North America,High,10/27/2019,2019,10,43,37.09,-95.71,331,-4.08,-0.69,19.9,0,0,0,0,50.5,58,57.6,27.4,8.6,20.1,0,83.8,69662,65.8,100,137.9346734,80
253,USA,United States,North America,High,11/3/2019,2019,11,44,37.09,-95.71,331,-5.29,0.55,63.2,0,0,0,0,27,39,53.2,45.9,6.6,19.4,0,80.7,69768,76.9,99.3,84.34980989,80
254,USA,United States,North America,High,11/10/2019,2019,11,45,37.09,-95.71,331,-1.62,0.01,17.1,0,0,0,0,42.8,62,71.3,31.1,1.1,15.8,0,83.7,69768,69.6,100,118.9748744,80
255,USA,United States,North America,High,11/17/2019,2019,11,46,37.09,-95.71,331,-6.2,0.63,60.1,0,0,0,0,82.6,131,85.8,35.5,9,21.1,0,84.2,69768,81.4,100,169.9971388,80
256,USA,United States,North America,High,11/24/2019,2019,11,47,37.09,-95.71,331,-4.47,-0.55,65,0,0,0,0,50.6,67,66.6,35.2,7.1,12.8,0,81.2,69768,66,97.8,138.1809045,80
257,USA,United States,North America,High,12/1/2019,2019,12,48,37.09,-95.71,331,-2.06,-0.53,56.4,0,0,0,0,34.7,8,80.9,32.8,3.9,18.6,0,83,69874,78.5,100,98.69581749,80
258,USA,United States,North America,High,12/8/2019,2019,12,49,37.09,-95.71,331,1.81,0.19,24.5,0,0,0,0,42.9,77,46.5,31.5,6,19.2,0,82.8,69874,64.9,95.8,119.2211055,80
259,USA,United States,North America,High,12/15/2019,2019,12,50,37.09,-95.71,331,-1.56,0.99,0,0,1,0,1,51.9,63,60.4,42.6,7,13.9,0,84,69874,65.4,83.7,141.3819095,80
260,USA,United States,North America,High,12/22/2019,2019,12,51,37.09,-95.71,331,0.54,0.36,131.9,0,0,0,0,54,80,64.4,30,8.5,15.4,0,78.4,69874,70.3,97.2,146.5527638,80
261,USA,United States,North America,High,12/29/2019,2019,12,52,37.09,-95.71,331,3.22,0.07,93.6,0,0,0,0,27.9,60,49.6,38.9,0,20.7,3.3,86.3,69874,66,100,86.02661597,80
262,USA,United States,North America,High,1/5/2020,2020,1,1,37.09,-95.71,331,-0.9,0.35,8.6,0,0,0,0,68.2,90,60.5,30.3,9.1,12.7,0,77.3,69979,67.4,100,159.9027182,
263,USA,United States,North America,High,1/12/2020,2020,1,2,37.09,-95.71,331,2.13,0.23,165.3,0,0,0,0,0,10,41.9,30.9,4.5,20.2,6,86.6,69979,74.4,94.4,0,
264,USA,United States,North America,High,1/19/2020,2020,1,3,37.09,-95.71,331,6.04,0.45,136.8,0,0,0,0,4.8,7,46.1,24.4,6,31.1,0,82.9,69979,69.8,100,26.66666667,
